,EID
19136,ENSMUSG00000074997
19137,ENSMUSG00000075000
19138,ENSMUSG00000075002
19139,ENSMUSG00000075006
19140,ENSMUSG00000075010
19141,ENSMUSG00000075012
19142,ENSMUSG00000075014
19143,ENSMUSG00000075015
19144,ENSMUSG00000075020
19145,ENSMUSG00000075023
19146,ENSMUSG00000075025
19147,ENSMUSG00000075027
19148,ENSMUSG00000075028
19149,ENSMUSG00000075029
19150,ENSMUSG00000075031
19151,ENSMUSG00000075033
19152,ENSMUSG00000075040
19153,ENSMUSG00000075044
19154,ENSMUSG00000075045
19155,ENSMUSG00000075046
19156,ENSMUSG00000075054
19157,ENSMUSG00000075061
19158,ENSMUSG00000075062
19159,ENSMUSG00000075063
19160,ENSMUSG00000075064
19161,ENSMUSG00000075065
19162,ENSMUSG00000075066
19163,ENSMUSG00000075068
19164,ENSMUSG00000075069
19165,ENSMUSG00000075070
19166,ENSMUSG00000075072
19167,ENSMUSG00000075073
19168,ENSMUSG00000075074
19169,ENSMUSG00000075075
19170,ENSMUSG00000075078
19171,ENSMUSG00000075079
19172,ENSMUSG00000075081
19173,ENSMUSG00000075084
19174,ENSMUSG00000075085
19175,ENSMUSG00000075086
19176,ENSMUSG00000075088
19177,ENSMUSG00000075090
19178,ENSMUSG00000075091
19179,ENSMUSG00000075092
19180,ENSMUSG00000075093
19181,ENSMUSG00000075094
19182,ENSMUSG00000075095
19183,ENSMUSG00000075097
19184,ENSMUSG00000075099
19185,ENSMUSG00000075100
19186,ENSMUSG00000075101
19187,ENSMUSG00000075102
19188,ENSMUSG00000075104
19189,ENSMUSG00000075105
19190,ENSMUSG00000075107
19191,ENSMUSG00000075110
19192,ENSMUSG00000075111
19193,ENSMUSG00000075112
19194,ENSMUSG00000075113
19195,ENSMUSG00000075114
19196,ENSMUSG00000075115
19197,ENSMUSG00000075117
19198,ENSMUSG00000075119
19199,ENSMUSG00000075120
19200,ENSMUSG00000075121
19201,ENSMUSG00000075122
19202,ENSMUSG00000075125
19203,ENSMUSG00000075127
19204,ENSMUSG00000075128
19205,ENSMUSG00000075132
19206,ENSMUSG00000075133
19207,ENSMUSG00000075136
19208,ENSMUSG00000075137
19209,ENSMUSG00000075139
19210,ENSMUSG00000075140
19211,ENSMUSG00000075141
19212,ENSMUSG00000075142
19213,ENSMUSG00000075143
19214,ENSMUSG00000075144
19215,ENSMUSG00000075145
19216,ENSMUSG00000075146
19217,ENSMUSG00000075148
19218,ENSMUSG00000075149
19219,ENSMUSG00000075150
19220,ENSMUSG00000075151
19221,ENSMUSG00000075153
19222,ENSMUSG00000075155
19223,ENSMUSG00000075156
19224,ENSMUSG00000075158
19225,ENSMUSG00000075159
19226,ENSMUSG00000075160
19227,ENSMUSG00000075161
19228,ENSMUSG00000075163
19229,ENSMUSG00000075164
19230,ENSMUSG00000075165
19231,ENSMUSG00000075166
19232,ENSMUSG00000075167
19233,ENSMUSG00000075168
19234,ENSMUSG00000075169
19235,ENSMUSG00000075170
19236,ENSMUSG00000075171
19237,ENSMUSG00000075172
19238,ENSMUSG00000075174
19239,ENSMUSG00000075175
19240,ENSMUSG00000075176
19241,ENSMUSG00000075179
19242,ENSMUSG00000075181
19243,ENSMUSG00000075184
19244,ENSMUSG00000075185
19245,ENSMUSG00000075186
19246,ENSMUSG00000075187
19247,ENSMUSG00000075188
19248,ENSMUSG00000075189
19249,ENSMUSG00000075190
19250,ENSMUSG00000075192
19251,ENSMUSG00000075193
19252,ENSMUSG00000075194
19253,ENSMUSG00000075195
19254,ENSMUSG00000075196
19255,ENSMUSG00000075197
19256,ENSMUSG00000075198
19257,ENSMUSG00000075199
19258,ENSMUSG00000075200
19259,ENSMUSG00000075201
19260,ENSMUSG00000075202
19261,ENSMUSG00000075203
19262,ENSMUSG00000075204
19263,ENSMUSG00000075205
19264,ENSMUSG00000075206
19265,ENSMUSG00000075208
19266,ENSMUSG00000075209
19267,ENSMUSG00000075210
19268,ENSMUSG00000075211
19269,ENSMUSG00000075212
19270,ENSMUSG00000075214
19271,ENSMUSG00000075215
19272,ENSMUSG00000075217
19273,ENSMUSG00000075218
19274,ENSMUSG00000075219
19275,ENSMUSG00000075220
19276,ENSMUSG00000075221
19277,ENSMUSG00000075222
19278,ENSMUSG00000075223
19279,ENSMUSG00000075224
19280,ENSMUSG00000075225
19281,ENSMUSG00000075227
19282,ENSMUSG00000075229
19283,ENSMUSG00000075232
19284,ENSMUSG00000075249
19285,ENSMUSG00000075254
19286,ENSMUSG00000075256
19287,ENSMUSG00000075265
19288,ENSMUSG00000075266
19289,ENSMUSG00000075267
19290,ENSMUSG00000075269
19291,ENSMUSG00000075270
19292,ENSMUSG00000075271
19293,ENSMUSG00000075272
19294,ENSMUSG00000075273
19295,ENSMUSG00000075284
19296,ENSMUSG00000075286
19297,ENSMUSG00000075289
19298,ENSMUSG00000075296
19299,ENSMUSG00000075297
19300,ENSMUSG00000075302
19301,ENSMUSG00000075304
19302,ENSMUSG00000075307
19303,ENSMUSG00000075316
19304,ENSMUSG00000075318
19305,ENSMUSG00000075324
19306,ENSMUSG00000075325
19307,ENSMUSG00000075327
19308,ENSMUSG00000075330
19309,ENSMUSG00000075334
19310,ENSMUSG00000075335
19311,ENSMUSG00000075370
19312,ENSMUSG00000075376
19313,ENSMUSG00000075377
19314,ENSMUSG00000075378
19315,ENSMUSG00000075379
19316,ENSMUSG00000075380
19317,ENSMUSG00000075382
19318,ENSMUSG00000075383
19319,ENSMUSG00000075384
19320,ENSMUSG00000075387
19321,ENSMUSG00000075394
19322,ENSMUSG00000075395
19323,ENSMUSG00000075402
19324,ENSMUSG00000075405
19325,ENSMUSG00000075408
19326,ENSMUSG00000075410
19327,ENSMUSG00000075415
19328,ENSMUSG00000075419
19329,ENSMUSG00000075420
19330,ENSMUSG00000075425
19331,ENSMUSG00000075427
19332,ENSMUSG00000075431
19333,ENSMUSG00000075437
19334,ENSMUSG00000075465
19335,ENSMUSG00000075467
19336,ENSMUSG00000075470
19337,ENSMUSG00000075478
19338,ENSMUSG00000075480
19339,ENSMUSG00000075486
19340,ENSMUSG00000075502
19341,ENSMUSG00000075510
19342,ENSMUSG00000075511
19343,ENSMUSG00000075512
19344,ENSMUSG00000075514
19345,ENSMUSG00000075520
19346,ENSMUSG00000075524
19347,ENSMUSG00000075528
19348,ENSMUSG00000075534
19349,ENSMUSG00000075543
19350,ENSMUSG00000075549
19351,ENSMUSG00000075551
19352,ENSMUSG00000075552
19353,ENSMUSG00000075553
19354,ENSMUSG00000075558
19355,ENSMUSG00000075566
19356,ENSMUSG00000075567
19357,ENSMUSG00000075569
19358,ENSMUSG00000075570
19359,ENSMUSG00000075571
19360,ENSMUSG00000075572
19361,ENSMUSG00000075573
19362,ENSMUSG00000075574
19363,ENSMUSG00000075576
19364,ENSMUSG00000075585
19365,ENSMUSG00000075588
19366,ENSMUSG00000075589
19367,ENSMUSG00000075590
19368,ENSMUSG00000075591
19369,ENSMUSG00000075592
19370,ENSMUSG00000075593
19371,ENSMUSG00000075595
19372,ENSMUSG00000075598
19373,ENSMUSG00000075599
19374,ENSMUSG00000075600
19375,ENSMUSG00000075602
19376,ENSMUSG00000075604
19377,ENSMUSG00000075605
19378,ENSMUSG00000075610
19379,ENSMUSG00000075700
19380,ENSMUSG00000075701
19381,ENSMUSG00000075702
19382,ENSMUSG00000075703
19383,ENSMUSG00000075704
19384,ENSMUSG00000075705
19385,ENSMUSG00000075706
19386,ENSMUSG00000075707
19387,ENSMUSG00000076430
19388,ENSMUSG00000076431
19389,ENSMUSG00000076432
19390,ENSMUSG00000076433
19391,ENSMUSG00000076434
19392,ENSMUSG00000076435
19393,ENSMUSG00000076436
19394,ENSMUSG00000076437
19395,ENSMUSG00000076438
19396,ENSMUSG00000076439
19397,ENSMUSG00000076441
19398,ENSMUSG00000076461
19399,ENSMUSG00000076462
19400,ENSMUSG00000076463
19401,ENSMUSG00000076465
19402,ENSMUSG00000076467
19403,ENSMUSG00000076469
19404,ENSMUSG00000076470
19405,ENSMUSG00000076471
19406,ENSMUSG00000076472
19407,ENSMUSG00000076473
19408,ENSMUSG00000076474
19409,ENSMUSG00000076475
19410,ENSMUSG00000076476
19411,ENSMUSG00000076477
19412,ENSMUSG00000076478
19413,ENSMUSG00000076479
19414,ENSMUSG00000076480
19415,ENSMUSG00000076481
19416,ENSMUSG00000076483
19417,ENSMUSG00000076484
19418,ENSMUSG00000076485
19419,ENSMUSG00000076486
19420,ENSMUSG00000076487
19421,ENSMUSG00000076488
19422,ENSMUSG00000076489
19423,ENSMUSG00000076490
19424,ENSMUSG00000076492
19425,ENSMUSG00000076493
19426,ENSMUSG00000076494
19427,ENSMUSG00000076495
19428,ENSMUSG00000076496
19429,ENSMUSG00000076497
19430,ENSMUSG00000076498
19431,ENSMUSG00000076499
19432,ENSMUSG00000076500
19433,ENSMUSG00000076501
19434,ENSMUSG00000076505
19435,ENSMUSG00000076508
19436,ENSMUSG00000076512
19437,ENSMUSG00000076514
19438,ENSMUSG00000076518
19439,ENSMUSG00000076522
19440,ENSMUSG00000076523
19441,ENSMUSG00000076525
19442,ENSMUSG00000076526
19443,ENSMUSG00000076530
19444,ENSMUSG00000076531
19445,ENSMUSG00000076532
19446,ENSMUSG00000076533
19447,ENSMUSG00000076534
19448,ENSMUSG00000076535
19449,ENSMUSG00000076536
19450,ENSMUSG00000076538
19451,ENSMUSG00000076539
19452,ENSMUSG00000076540
19453,ENSMUSG00000076541
19454,ENSMUSG00000076543
19455,ENSMUSG00000076545
19456,ENSMUSG00000076547
19457,ENSMUSG00000076548
19458,ENSMUSG00000076549
19459,ENSMUSG00000076550
19460,ENSMUSG00000076552
19461,ENSMUSG00000076555
19462,ENSMUSG00000076556
19463,ENSMUSG00000076557
19464,ENSMUSG00000076562
19465,ENSMUSG00000076563
19466,ENSMUSG00000076564
19467,ENSMUSG00000076569
19468,ENSMUSG00000076570
19469,ENSMUSG00000076571
19470,ENSMUSG00000076572
19471,ENSMUSG00000076573
19472,ENSMUSG00000076575
19473,ENSMUSG00000076576
19474,ENSMUSG00000076577
19475,ENSMUSG00000076578
19476,ENSMUSG00000076580
19477,ENSMUSG00000076581
19478,ENSMUSG00000076583
19479,ENSMUSG00000076586
19480,ENSMUSG00000076587
19481,ENSMUSG00000076589
19482,ENSMUSG00000076591
19483,ENSMUSG00000076594
19484,ENSMUSG00000076596
19485,ENSMUSG00000076598
19486,ENSMUSG00000076604
19487,ENSMUSG00000076605
19488,ENSMUSG00000076606
19489,ENSMUSG00000076607
19490,ENSMUSG00000076608
19491,ENSMUSG00000076609
19492,ENSMUSG00000076612
19493,ENSMUSG00000076613
19494,ENSMUSG00000076614
19495,ENSMUSG00000076615
19496,ENSMUSG00000076617
19497,ENSMUSG00000076618
19498,ENSMUSG00000076619
19499,ENSMUSG00000076620
19500,ENSMUSG00000076621
19501,ENSMUSG00000076630
19502,ENSMUSG00000076632
19503,ENSMUSG00000076633
19504,ENSMUSG00000076646
19505,ENSMUSG00000076652
19506,ENSMUSG00000076653
19507,ENSMUSG00000076655
19508,ENSMUSG00000076661
19509,ENSMUSG00000076665
19510,ENSMUSG00000076666
19511,ENSMUSG00000076668
19512,ENSMUSG00000076670
19513,ENSMUSG00000076671
19514,ENSMUSG00000076672
19515,ENSMUSG00000076674
19516,ENSMUSG00000076676
19517,ENSMUSG00000076677
19518,ENSMUSG00000076680
19519,ENSMUSG00000076688
19520,ENSMUSG00000076695
19521,ENSMUSG00000076709
19522,ENSMUSG00000076710
19523,ENSMUSG00000076731
19524,ENSMUSG00000076733
19525,ENSMUSG00000076744
19526,ENSMUSG00000076745
19527,ENSMUSG00000076746
19528,ENSMUSG00000076747
19529,ENSMUSG00000076749
19530,ENSMUSG00000076750
19531,ENSMUSG00000076752
19532,ENSMUSG00000076754
19533,ENSMUSG00000076755
19534,ENSMUSG00000076757
19535,ENSMUSG00000076758
19536,ENSMUSG00000076759
19537,ENSMUSG00000076760
19538,ENSMUSG00000076761
19539,ENSMUSG00000076762
19540,ENSMUSG00000076764
19541,ENSMUSG00000076770
19542,ENSMUSG00000076778
19543,ENSMUSG00000076795
19544,ENSMUSG00000076796
19545,ENSMUSG00000076800
19546,ENSMUSG00000076802
19547,ENSMUSG00000076821
19548,ENSMUSG00000076822
19549,ENSMUSG00000076823
19550,ENSMUSG00000076824
19551,ENSMUSG00000076826
19552,ENSMUSG00000076831
19553,ENSMUSG00000076839
19554,ENSMUSG00000076840
19555,ENSMUSG00000076846
19556,ENSMUSG00000076848
19557,ENSMUSG00000076855
19558,ENSMUSG00000076858
19559,ENSMUSG00000076861
19560,ENSMUSG00000076862
19561,ENSMUSG00000076863
19562,ENSMUSG00000076864
19563,ENSMUSG00000076865
19564,ENSMUSG00000076866
19565,ENSMUSG00000076867
19566,ENSMUSG00000076870
19567,ENSMUSG00000076871
19568,ENSMUSG00000076873
19569,ENSMUSG00000076874
19570,ENSMUSG00000076875
19571,ENSMUSG00000076876
19572,ENSMUSG00000076877
19573,ENSMUSG00000076878
19574,ENSMUSG00000076879
19575,ENSMUSG00000076880
19576,ENSMUSG00000076881
19577,ENSMUSG00000076882
19578,ENSMUSG00000076883
19579,ENSMUSG00000076884
19580,ENSMUSG00000076885
19581,ENSMUSG00000076886
19582,ENSMUSG00000076887
19583,ENSMUSG00000076888
19584,ENSMUSG00000076889
19585,ENSMUSG00000076890
19586,ENSMUSG00000076891
19587,ENSMUSG00000076892
19588,ENSMUSG00000076893
19589,ENSMUSG00000076894
19590,ENSMUSG00000076895
19591,ENSMUSG00000076896
19592,ENSMUSG00000076897
19593,ENSMUSG00000076898
19594,ENSMUSG00000076899
19595,ENSMUSG00000076900
19596,ENSMUSG00000076901
19597,ENSMUSG00000076902
19598,ENSMUSG00000076903
19599,ENSMUSG00000076904
19600,ENSMUSG00000076905
19601,ENSMUSG00000076906
19602,ENSMUSG00000076907
19603,ENSMUSG00000076908
19604,ENSMUSG00000076909
19605,ENSMUSG00000076910
19606,ENSMUSG00000076911
19607,ENSMUSG00000076912
19608,ENSMUSG00000076913
19609,ENSMUSG00000076914
19610,ENSMUSG00000076915
19611,ENSMUSG00000076916
19612,ENSMUSG00000076917
19613,ENSMUSG00000076918
19614,ENSMUSG00000076919
19615,ENSMUSG00000076920
19616,ENSMUSG00000076921
19617,ENSMUSG00000076922
19618,ENSMUSG00000076923
19619,ENSMUSG00000076924
19620,ENSMUSG00000076925
19621,ENSMUSG00000076926
19622,ENSMUSG00000076927
19623,ENSMUSG00000076928
19624,ENSMUSG00000076934
19625,ENSMUSG00000076937
19626,ENSMUSG00000076939
19627,ENSMUSG00000076940
19628,ENSMUSG00000077450
19629,ENSMUSG00000078080
19630,ENSMUSG00000078091
19631,ENSMUSG00000078116
19632,ENSMUSG00000078117
19633,ENSMUSG00000078118
19634,ENSMUSG00000078122
19635,ENSMUSG00000078127
19636,ENSMUSG00000078129
19637,ENSMUSG00000078130
19638,ENSMUSG00000078131
19639,ENSMUSG00000078132
19640,ENSMUSG00000078134
19641,ENSMUSG00000078137
19642,ENSMUSG00000078139
19643,ENSMUSG00000078143
19644,ENSMUSG00000078144
19645,ENSMUSG00000078153
19646,ENSMUSG00000078154
19647,ENSMUSG00000078157
19648,ENSMUSG00000078161
19649,ENSMUSG00000078173
19650,ENSMUSG00000078179
19651,ENSMUSG00000078184
19652,ENSMUSG00000078185
19653,ENSMUSG00000078190
19654,ENSMUSG00000078193
19655,ENSMUSG00000078197
19656,ENSMUSG00000078198
19657,ENSMUSG00000078201
19658,ENSMUSG00000078202
19659,ENSMUSG00000078206
19660,ENSMUSG00000078208
19661,ENSMUSG00000078213
19662,ENSMUSG00000078218
19663,ENSMUSG00000078234
19664,ENSMUSG00000078235
19665,ENSMUSG00000078240
19666,ENSMUSG00000078247
19667,ENSMUSG00000078249
19668,ENSMUSG00000078252
19669,ENSMUSG00000078253
19670,ENSMUSG00000078254
19671,ENSMUSG00000078255
19672,ENSMUSG00000078256
19673,ENSMUSG00000078257
19674,ENSMUSG00000078258
19675,ENSMUSG00000078259
19676,ENSMUSG00000078260
19677,ENSMUSG00000078261
19678,ENSMUSG00000078262
19679,ENSMUSG00000078269
19680,ENSMUSG00000078276
19681,ENSMUSG00000078280
19682,ENSMUSG00000078302
19683,ENSMUSG00000078307
19684,ENSMUSG00000078308
19685,ENSMUSG00000078314
19686,ENSMUSG00000078315
19687,ENSMUSG00000078317
19688,ENSMUSG00000078320
19689,ENSMUSG00000078324
19690,ENSMUSG00000078346
19691,ENSMUSG00000078348
19692,ENSMUSG00000078349
19693,ENSMUSG00000078350
19694,ENSMUSG00000078354
19695,ENSMUSG00000078355
19696,ENSMUSG00000078365
19697,ENSMUSG00000078380
19698,ENSMUSG00000078420
19699,ENSMUSG00000078427
19700,ENSMUSG00000078429
19701,ENSMUSG00000078435
19702,ENSMUSG00000078439
19703,ENSMUSG00000078440
19704,ENSMUSG00000078442
19705,ENSMUSG00000078451
19706,ENSMUSG00000078452
19707,ENSMUSG00000078453
19708,ENSMUSG00000078481
19709,ENSMUSG00000078485
19710,ENSMUSG00000078486
19711,ENSMUSG00000078487
19712,ENSMUSG00000078488
19713,ENSMUSG00000078490
19714,ENSMUSG00000078491
19715,ENSMUSG00000078492
19716,ENSMUSG00000078494
19717,ENSMUSG00000078495
19718,ENSMUSG00000078496
19719,ENSMUSG00000078497
19720,ENSMUSG00000078498
19721,ENSMUSG00000078500
19722,ENSMUSG00000078502
19723,ENSMUSG00000078503
19724,ENSMUSG00000078504
19725,ENSMUSG00000078505
19726,ENSMUSG00000078506
19727,ENSMUSG00000078507
19728,ENSMUSG00000078508
19729,ENSMUSG00000078509
19730,ENSMUSG00000078510
19731,ENSMUSG00000078511
19732,ENSMUSG00000078512
19733,ENSMUSG00000078513
19734,ENSMUSG00000078515
19735,ENSMUSG00000078517
19736,ENSMUSG00000078518
19737,ENSMUSG00000078519
19738,ENSMUSG00000078520
19739,ENSMUSG00000078521
19740,ENSMUSG00000078531
19741,ENSMUSG00000078532
19742,ENSMUSG00000078537
19743,ENSMUSG00000078546
19744,ENSMUSG00000078552
19745,ENSMUSG00000078554
19746,ENSMUSG00000078566
19747,ENSMUSG00000078570
19748,ENSMUSG00000078572
19749,ENSMUSG00000078575
19750,ENSMUSG00000078576
19751,ENSMUSG00000078577
19752,ENSMUSG00000078578
19753,ENSMUSG00000078580
19754,ENSMUSG00000078584
19755,ENSMUSG00000078588
19756,ENSMUSG00000078590
19757,ENSMUSG00000078591
19758,ENSMUSG00000078593
19759,ENSMUSG00000078597
19760,ENSMUSG00000078598
19761,ENSMUSG00000078599
19762,ENSMUSG00000078601
19763,ENSMUSG00000078604
19764,ENSMUSG00000078605
19765,ENSMUSG00000078606
19766,ENSMUSG00000078607
19767,ENSMUSG00000078611
19768,ENSMUSG00000078612
19769,ENSMUSG00000078616
19770,ENSMUSG00000078618
19771,ENSMUSG00000078619
19772,ENSMUSG00000078620
19773,ENSMUSG00000078621
19774,ENSMUSG00000078622
19775,ENSMUSG00000078624
19776,ENSMUSG00000078625
19777,ENSMUSG00000078626
19778,ENSMUSG00000078627
19779,ENSMUSG00000078630
19780,ENSMUSG00000078632
19781,ENSMUSG00000078639
19782,ENSMUSG00000078640
19783,ENSMUSG00000078648
19784,ENSMUSG00000078650
19785,ENSMUSG00000078651
19786,ENSMUSG00000078652
19787,ENSMUSG00000078653
19788,ENSMUSG00000078656
19789,ENSMUSG00000078657
19790,ENSMUSG00000078664
19791,ENSMUSG00000078668
19792,ENSMUSG00000078670
19793,ENSMUSG00000078671
19794,ENSMUSG00000078672
19795,ENSMUSG00000078673
19796,ENSMUSG00000078674
19797,ENSMUSG00000078675
19798,ENSMUSG00000078676
19799,ENSMUSG00000078677
19800,ENSMUSG00000078680
19801,ENSMUSG00000078681
19802,ENSMUSG00000078683
19803,ENSMUSG00000078686
19804,ENSMUSG00000078687
19805,ENSMUSG00000078688
19806,ENSMUSG00000078689
19807,ENSMUSG00000078695
19808,ENSMUSG00000078698
19809,ENSMUSG00000078706
19810,ENSMUSG00000078713
19811,ENSMUSG00000078716
19812,ENSMUSG00000078719
19813,ENSMUSG00000078721
19814,ENSMUSG00000078722
19815,ENSMUSG00000078735
19816,ENSMUSG00000078742
19817,ENSMUSG00000078746
19818,ENSMUSG00000078747
19819,ENSMUSG00000078752
19820,ENSMUSG00000078753
19821,ENSMUSG00000078754
19822,ENSMUSG00000078757
19823,ENSMUSG00000078759
19824,ENSMUSG00000078762
19825,ENSMUSG00000078763
19826,ENSMUSG00000078765
19827,ENSMUSG00000078768
19828,ENSMUSG00000078771
19829,ENSMUSG00000078772
19830,ENSMUSG00000078773
19831,ENSMUSG00000078776
19832,ENSMUSG00000078779
19833,ENSMUSG00000078780
19834,ENSMUSG00000078783
19835,ENSMUSG00000078784
19836,ENSMUSG00000078786
19837,ENSMUSG00000078787
19838,ENSMUSG00000078789
19839,ENSMUSG00000078793
19840,ENSMUSG00000078794
19841,ENSMUSG00000078795
19842,ENSMUSG00000078796
19843,ENSMUSG00000078798
19844,ENSMUSG00000078799
19845,ENSMUSG00000078800
19846,ENSMUSG00000078808
19847,ENSMUSG00000078810
19848,ENSMUSG00000078812
19849,ENSMUSG00000078813
19850,ENSMUSG00000078815
19851,ENSMUSG00000078816
19852,ENSMUSG00000078817
19853,ENSMUSG00000078838
19854,ENSMUSG00000078840
19855,ENSMUSG00000078851
19856,ENSMUSG00000078853
19857,ENSMUSG00000078861
19858,ENSMUSG00000078862
19859,ENSMUSG00000078864
19860,ENSMUSG00000078865
19861,ENSMUSG00000078866
19862,ENSMUSG00000078867
19863,ENSMUSG00000078868
19864,ENSMUSG00000078869
19865,ENSMUSG00000078870
19866,ENSMUSG00000078872
19867,ENSMUSG00000078875
19868,ENSMUSG00000078876
19869,ENSMUSG00000078877
19870,ENSMUSG00000078878
19871,ENSMUSG00000078879
19872,ENSMUSG00000078880
19873,ENSMUSG00000078881
19874,ENSMUSG00000078886
19875,ENSMUSG00000078887
19876,ENSMUSG00000078889
19877,ENSMUSG00000078891
19878,ENSMUSG00000078894
19879,ENSMUSG00000078895
19880,ENSMUSG00000078896
19881,ENSMUSG00000078897
19882,ENSMUSG00000078898
19883,ENSMUSG00000078899
19884,ENSMUSG00000078901
19885,ENSMUSG00000078902
19886,ENSMUSG00000078903
19887,ENSMUSG00000078905
19888,ENSMUSG00000078906
19889,ENSMUSG00000078907
19890,ENSMUSG00000078908
19891,ENSMUSG00000078912
19892,ENSMUSG00000078919
19893,ENSMUSG00000078920
19894,ENSMUSG00000078921
19895,ENSMUSG00000078922
19896,ENSMUSG00000078923
19897,ENSMUSG00000078924
19898,ENSMUSG00000078925
19899,ENSMUSG00000078926
19900,ENSMUSG00000078931
19901,ENSMUSG00000078932
19902,ENSMUSG00000078934
19903,ENSMUSG00000078935
19904,ENSMUSG00000078937
19905,ENSMUSG00000078938
19906,ENSMUSG00000078940
19907,ENSMUSG00000078941
19908,ENSMUSG00000078942
19909,ENSMUSG00000078945
19910,ENSMUSG00000078949
19911,ENSMUSG00000078952
19912,ENSMUSG00000078953
19913,ENSMUSG00000078954
19914,ENSMUSG00000078956
19915,ENSMUSG00000078957
19916,ENSMUSG00000078958
19917,ENSMUSG00000078962
19918,ENSMUSG00000078963
19919,ENSMUSG00000078964
19920,ENSMUSG00000078970
19921,ENSMUSG00000078972
19922,ENSMUSG00000078974
19923,ENSMUSG00000078984
19924,ENSMUSG00000078994
19925,ENSMUSG00000078995
19926,ENSMUSG00000078998
19927,ENSMUSG00000079000
19928,ENSMUSG00000079001
19929,ENSMUSG00000079003
19930,ENSMUSG00000079005
19931,ENSMUSG00000079006
19932,ENSMUSG00000079007
19933,ENSMUSG00000079008
19934,ENSMUSG00000079009
19935,ENSMUSG00000079010
19936,ENSMUSG00000079011
19937,ENSMUSG00000079012
19938,ENSMUSG00000079013
19939,ENSMUSG00000079014
19940,ENSMUSG00000079015
19941,ENSMUSG00000079016
19942,ENSMUSG00000079017
19943,ENSMUSG00000079018
19944,ENSMUSG00000079019
19945,ENSMUSG00000079020
19946,ENSMUSG00000079022
19947,ENSMUSG00000079024
19948,ENSMUSG00000079025
19949,ENSMUSG00000079029
19950,ENSMUSG00000079031
19951,ENSMUSG00000079033
19952,ENSMUSG00000079034
19953,ENSMUSG00000079036
19954,ENSMUSG00000079037
19955,ENSMUSG00000079038
19956,ENSMUSG00000079039
19957,ENSMUSG00000079042
19958,ENSMUSG00000079043
19959,ENSMUSG00000079045
19960,ENSMUSG00000079048
19961,ENSMUSG00000079049
19962,ENSMUSG00000079051
19963,ENSMUSG00000079053
19964,ENSMUSG00000079055
19965,ENSMUSG00000079056
19966,ENSMUSG00000079057
19967,ENSMUSG00000079058
19968,ENSMUSG00000079061
19969,ENSMUSG00000079069
19970,ENSMUSG00000079070
19971,ENSMUSG00000079071
19972,ENSMUSG00000079083
19973,ENSMUSG00000079084
19974,ENSMUSG00000079091
19975,ENSMUSG00000079092
19976,ENSMUSG00000079093
19977,ENSMUSG00000079103
19978,ENSMUSG00000079104
19979,ENSMUSG00000079105
19980,ENSMUSG00000079108
19981,ENSMUSG00000079109
19982,ENSMUSG00000079110
19983,ENSMUSG00000079111
19984,ENSMUSG00000079112
19985,ENSMUSG00000079113
19986,ENSMUSG00000079114
19987,ENSMUSG00000079116
19988,ENSMUSG00000079120
19989,ENSMUSG00000079143
19990,ENSMUSG00000079144
19991,ENSMUSG00000079146
19992,ENSMUSG00000079156
19993,ENSMUSG00000079157
19994,ENSMUSG00000079162
19995,ENSMUSG00000079163
19996,ENSMUSG00000079164
19997,ENSMUSG00000079165
19998,ENSMUSG00000079168
19999,ENSMUSG00000079169
20000,ENSMUSG00000079170
20001,ENSMUSG00000079171
20002,ENSMUSG00000079173
20003,ENSMUSG00000079175
20004,ENSMUSG00000079177
20005,ENSMUSG00000079179
20006,ENSMUSG00000079180
20007,ENSMUSG00000079183
20008,ENSMUSG00000079184
20009,ENSMUSG00000079186
20010,ENSMUSG00000079190
20011,ENSMUSG00000079192
20012,ENSMUSG00000079197
20013,ENSMUSG00000079215
20014,ENSMUSG00000079222
20015,ENSMUSG00000079227
20016,ENSMUSG00000079235
20017,ENSMUSG00000079242
20018,ENSMUSG00000079243
20019,ENSMUSG00000079244
20020,ENSMUSG00000079247
20021,ENSMUSG00000079258
20022,ENSMUSG00000079259
20023,ENSMUSG00000079260
20024,ENSMUSG00000079261
20025,ENSMUSG00000079262
20026,ENSMUSG00000079263
20027,ENSMUSG00000079264
20028,ENSMUSG00000079265
20029,ENSMUSG00000079267
20030,ENSMUSG00000079269
20031,ENSMUSG00000079271
20032,ENSMUSG00000079277
20033,ENSMUSG00000079278
20034,ENSMUSG00000079283
20035,ENSMUSG00000079286
20036,ENSMUSG00000079298
20037,ENSMUSG00000079299
20038,ENSMUSG00000079304
20039,ENSMUSG00000079316
20040,ENSMUSG00000079317
20041,ENSMUSG00000079323
20042,ENSMUSG00000079324
20043,ENSMUSG00000079330
20044,ENSMUSG00000079333
20045,ENSMUSG00000079334
20046,ENSMUSG00000079339
20047,ENSMUSG00000079342
20048,ENSMUSG00000079343
20049,ENSMUSG00000079344
20050,ENSMUSG00000079346
20051,ENSMUSG00000079349
20052,ENSMUSG00000079350
20053,ENSMUSG00000079353
20054,ENSMUSG00000079355
20055,ENSMUSG00000079357
20056,ENSMUSG00000079362
20057,ENSMUSG00000079363
20058,ENSMUSG00000079364
20059,ENSMUSG00000079371
20060,ENSMUSG00000079374
20061,ENSMUSG00000079378
20062,ENSMUSG00000079380
20063,ENSMUSG00000079382
20064,ENSMUSG00000079383
20065,ENSMUSG00000079386
20066,ENSMUSG00000079387
20067,ENSMUSG00000079388
20068,ENSMUSG00000079389
