,addl_dataset,hidden_layers,latent_dim,learning_rate,cov_embed_dim,max_epochs,layers,dropout_rate,kl_divergence_weight,weight_decay,seed,r2_dbdb,shared_top_genes_dbdb,scores_corr_dbdb,pvals_adj_corr_dbdb,scores_ranks_corr_dbdb,shared_top_genes_dbdb_pancreatic_A_cell,scores_corr_dbdb_pancreatic_A_cell,pvals_adj_corr_dbdb_pancreatic_A_cell,scores_ranks_corr_dbdb_pancreatic_A_cell,shared_top_genes_dbdb_pancreatic_D_cell,scores_corr_dbdb_pancreatic_D_cell,pvals_adj_corr_dbdb_pancreatic_D_cell,scores_ranks_corr_dbdb_pancreatic_D_cell,shared_top_genes_dbdb_type_B_pancreatic_cell,scores_corr_dbdb_type_B_pancreatic_cell,pvals_adj_corr_dbdb_type_B_pancreatic_cell,scores_ranks_corr_dbdb_type_B_pancreatic_cell,r2_mSTZ,shared_top_genes_mSTZ,scores_corr_mSTZ,pvals_adj_corr_mSTZ,scores_ranks_corr_mSTZ,shared_top_genes_mSTZ_pancreatic_A_cell,scores_corr_mSTZ_pancreatic_A_cell,pvals_adj_corr_mSTZ_pancreatic_A_cell,scores_ranks_corr_mSTZ_pancreatic_A_cell,shared_top_genes_mSTZ_pancreatic_D_cell,scores_corr_mSTZ_pancreatic_D_cell,pvals_adj_corr_mSTZ_pancreatic_D_cell,scores_ranks_corr_mSTZ_pancreatic_D_cell,shared_top_genes_mSTZ_type_B_pancreatic_cell,scores_corr_mSTZ_type_B_pancreatic_cell,pvals_adj_corr_mSTZ_type_B_pancreatic_cell,scores_ranks_corr_mSTZ_type_B_pancreatic_cell
198,random_human_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,42,0.7078256492676438,0.3,0.07270825694122657,-0.017126601687600752,0.2003053627005958,0.55,0.21767939494199884,-0.038472142271978906,0.460350349372261,0.478,0.17733384299788793,-0.00640475987542838,0.2953890914876768,0.259,-0.009443116879541252,-0.07935640723259511,0.09452851850316871,0.7718257806067328,0.231,0.01855619481110492,-0.05960112453271078,0.07756924417436044,0.461,0.1025035159823769,-0.03171987809140686,0.15801762200195799,0.389,0.09176558234690325,0.04652357140373882,0.11929586525509613,0.222,-0.032582296726241466,-0.11142275914767412,-0.035063513673723734
199,embedding_top30_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,0.7344073242698286,0.282,0.0664596555269301,-0.02852407027668809,0.15372917174768572,0.483,0.22964034648657525,-0.022059590860085018,0.38260615140068344,0.481,0.20230304262781656,0.06709700478272373,0.32953746150416235,0.259,0.15692642336430024,-0.015519610269660084,0.19188578576508725,0.8397022820859982,0.21,0.024280874224770793,-0.0512068701484119,0.07837147448571938,0.438,0.12557313011615606,0.017387719482574428,0.22502401344711256,0.392,0.11768826795243795,0.09211922757817617,0.12463606629289622,0.266,0.11487851898150198,-0.015706789095834645,0.1565828538425393
200,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.7577733432999026,0.305,-0.0011529368537134279,-0.008700515840751842,0.109996128221792,0.409,0.11788160193561219,-0.017743906817958965,0.23287581920842432,0.386,0.11860147770285417,-0.03561150560836504,0.19086624476291605,0.291,-0.009207230603538796,-0.03434605498104332,0.12197465355273927,0.6954517175127957,0.288,-0.007153230429648855,-0.025088833281952487,0.09417313935257102,0.328,0.020684677725435717,-0.033041989665454255,0.081626479291831,0.323,0.05537125622017032,-0.03287452551406263,-0.004801693422410379,0.278,-0.014267486235588473,-0.00012900185647194445,0.071634419070491
201,embedding_top70_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,44,0.8048081932932002,0.299,0.06896041690270598,-0.05063805946706491,0.20855024183891574,0.477,0.1747836015212523,0.01873494248471008,0.399860643984516,0.493,0.17924824748725243,0.02568309068068615,0.35880317586701954,0.27,0.1288843136879528,-0.03257624148668841,0.19495926699547408,0.8666919501336733,0.213,0.013824966014816772,-0.07437077934811391,0.13319883657764847,0.441,0.12643134066759154,0.07833344220071863,0.20333888437098716,0.4,0.10679260091947185,0.08713648930374492,0.10645871760652416,0.263,0.05622580105720388,-0.010464637291070507,0.14323054969228327
202,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,43,0.7655668744150436,0.282,0.12274839629076033,-0.01001123977970276,0.22473948052660891,0.525,0.19340243818344713,-0.054657602947362036,0.45910860478984494,0.506,0.26508503810737355,-0.03861868403343137,0.3999166111018456,0.29,0.1315968492135824,-0.03840408899726901,0.1907119527457725,0.8815324000784597,0.222,0.09210434976983566,-0.011495466681885391,0.16642024160224902,0.461,0.1291512006829947,-0.009396382800638573,0.17289015876557315,0.411,0.11795421044261821,-0.006117346664739505,0.10505509967278884,0.237,0.07168851551153295,-0.03247576931424939,0.0946403274044808
203,embedding_top50_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,42,0.7575905527030822,0.304,0.0872353658024558,-0.005051417323208906,0.22769718396635372,0.547,0.22537010546122502,-0.06263518894609986,0.4566849311872145,0.495,0.19626439262111006,0.01884319708743444,0.3254105974900664,0.28,0.07807117381148156,-0.04055692063074398,0.22146280416253378,0.7645838792522968,0.235,0.052029500431572236,-0.03856641466050855,0.13424372424930267,0.461,0.13840704325936332,-0.02667757664930568,0.18166490596276733,0.395,0.11919297534768573,0.06409564569967205,0.14258798828755423,0.247,0.04418520064108202,-0.06388806838050434,0.13974687819409756
204,extra_mouse_young_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,44,0.6223374415907228,0.293,0.134454841369526,-0.027711202830665714,0.20768267952029773,0.55,0.2865362817874852,-0.07509163073191227,0.4800373155597017,0.5,0.20438734905789088,-0.03840056095461149,0.3596204759578306,0.272,0.042125237249203286,-0.05843928564619235,0.22551047750116415,0.8060675204525481,0.223,0.09202001564721903,-0.035673041842157215,0.13419840779982306,0.45,0.1377679519450373,-0.0409241894971956,0.18730137014459666,0.392,0.10927567973635496,0.030254199980226843,0.1506178554019839,0.269,0.006642584122548012,-0.018934110021128277,0.15241921471324604
205,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,44,0.7438452824282173,0.276,-0.001227885167391208,-0.03109018822602123,0.14097160188573352,0.482,0.20590278924721125,-0.041280868687612694,0.4129805112200567,0.478,0.2418791546807752,0.011039610709860866,0.34144521349391255,0.256,-0.012192722829672297,-0.032276153590155614,0.17432013448001493,0.6707494276045178,0.2,-0.012493961719760853,-0.05330202284604295,-0.021648874405430486,0.443,0.1708724171725906,0.005297555561992383,0.21740898593433172,0.41,0.16808888771762198,0.014791332403714523,0.13557389861932204,0.216,-0.023742011652576608,-0.05901360878903681,0.05223744402638266
206,extra_mouse_young_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.6273897468363758,0.306,0.07440202213028131,-0.046569900844616804,0.18805095289455026,0.544,0.23639154011296928,-0.019446751435430343,0.4686431969603551,0.476,0.18474779090192708,0.0751451910076636,0.33003413222601463,0.248,0.003043686898712762,-0.06782159033628904,0.21022631535847947,0.71790563407829,0.222,0.020654020270199393,-0.051971560939175425,0.08168082507564722,0.458,0.12744638074019973,-0.01690047646018926,0.180003236444804,0.393,0.09932359917430232,0.10329128012429484,0.11356374328486034,0.233,-0.018184719266134096,-0.07480667368474354,0.1063128647014294
207,random_mouse_seed_43_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.6612151149056444,0.271,0.08944388069364527,-0.037911206696043864,0.17709990412221155,0.47,0.21558348202948593,-0.06500152891931323,0.36744101682677965,0.486,0.23912587073902677,-0.035295169622608834,0.3308390034265559,0.249,0.015266736800914922,-0.026079436762562237,0.17169967374440817,0.6277926308056173,0.259,0.033976912899933834,-0.025011895904247506,0.10327920658657849,0.446,0.1318210527750697,-0.024170692065281676,0.22162353129150342,0.41,0.12422131254883975,0.041362305368431725,0.12284072342674704,0.224,-0.00861932351767526,-0.021892591846897003,0.05926708080745341
208,extra_mouse_aged_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,43,0.5454280630627694,0.307,-0.0035890394731021074,0.007240452650467272,0.03736667170740796,0.397,0.08240336103926302,0.011759097437562096,0.1961163204573689,0.394,0.06888739209137563,0.027939720089902576,0.1873644617071624,0.322,-0.007943394994139832,0.0037860094153248933,0.06994703088300343,0.7561647689233765,0.293,-0.004811959119049735,0.010221197147953076,0.026183434020381553,0.342,0.071449237437671,-0.011249623412935799,0.09380845753427304,0.328,0.08106299458010088,-0.017626760869358608,0.01587327909703101,0.308,-0.011781860446573018,-0.022705332703659854,0.04544212016023557
209,embedding_top30_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,43,0.6808055315829753,0.3,0.1247228552378701,-0.0016545965803655147,0.20110863656762623,0.532,0.23967866428487783,-0.03567360196900738,0.4702716882524097,0.498,0.19792833101137974,-0.03335245262738712,0.36814652668294734,0.291,0.10676225961700751,-0.05260901260587752,0.2414003694889299,0.8277908889911959,0.232,0.07188214231832318,-0.07497203962390027,0.14642973271441473,0.45,0.11133256966199287,-0.03315994257713221,0.17118395324266145,0.39,0.11371658311284831,0.04851688655672188,0.1304847438316382,0.288,0.03646056075052514,-0.023540172206460527,0.17259176184352906
210,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,42,0.874734144857157,0.292,0.08893728567363987,-0.04240370416949653,0.22797495688610628,0.51,0.1938021982610207,-0.059282457501391966,0.4364757529417503,0.477,0.20444630011854736,0.0132138019709042,0.2959294137699348,0.244,0.06814746999067661,-0.024591893222100845,0.16705759678417742,0.9246354357777862,0.222,0.05342715904702793,-0.04742749259872359,0.16281265675696185,0.456,0.12786523895038543,0.005196081323402178,0.20267902918655878,0.395,0.12452863903935762,0.05808413375216229,0.13035174515019388,0.223,0.015659136988947872,-0.06372264677256766,0.07548070883118985
211,random_mouse_seed_43_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.6736905488944744,0.311,0.13355633280176893,-0.02014192127127837,0.22031827247980804,0.511,0.24616067518396642,-0.037646456288989924,0.4640844031204892,0.437,0.19355701911588546,-0.026318238170792166,0.3230510607834512,0.292,0.11569150875310999,-0.03789930078366387,0.18384815376090594,0.7059779808951963,0.247,0.08698876054248118,0.0005965877406075523,0.15653690094854453,0.451,0.14107189579181634,0.004810238323350006,0.21234375026041669,0.349,0.05473002522258852,0.018054375207212165,0.07639297293255255,0.245,0.07349190011394455,-0.014189169732604808,0.09866040162893351
212,embedding_top100_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.7047848797199274,0.275,0.09761110817043321,-0.0395614486041901,0.22100419966713328,0.491,0.24648174220471936,-0.06422170914450918,0.436053848894872,0.493,0.2309698058093657,-0.019757877290533007,0.33099710255523357,0.276,0.14819130803707997,-0.01778653623566126,0.20883908453767602,0.20259574976871153,0.264,0.05602258398150022,-0.0506558471513109,0.12602239133582124,0.447,0.1605213630144536,-0.01445888778836117,0.24445058049450888,0.402,0.10682630706259882,0.009519556443477566,0.11716155746239527,0.259,0.042685735387679224,-0.038961408612260655,0.0969922676658075
213,embedding_top50_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,42,0.8022787889574082,0.288,0.01388409616020888,-0.041834029058974195,0.11274215786023975,0.462,0.18042225010103796,-0.024665425428767273,0.35748226860914084,0.493,0.24443603660184737,-0.020227967979943192,0.3597654875294986,0.267,0.05789472491362467,-0.04214136737383428,0.14424387202709685,0.794791447860616,0.215,-0.009273809646336605,-0.07391276542759449,0.04901861211317912,0.441,0.10902437149923067,0.05523720485243042,0.19129152569905838,0.411,0.10783602606032454,0.06753043558065702,0.09068898874322096,0.235,0.024052210403949077,-0.020630093293028298,0.08661649140183236
214,random_human_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,43,0.7860032609893297,0.301,0.05451356043295571,-0.022871285496375817,0.20010625867847315,0.534,0.17068250397756174,-0.0871951820228465,0.4627623443069271,0.495,0.2316089890295647,-0.023630916498478156,0.33215028223892024,0.249,-0.0028418226012238805,-0.03903309793550642,0.12129249703249964,0.9164277119841127,0.226,0.025626332142138913,-0.037592985024303194,0.16504397389377487,0.462,0.09975810967739711,-0.058168945893580154,0.16133473081497005,0.404,0.14798601405593154,0.042772829569097455,0.19116170435130045,0.226,-0.019571111057277806,-0.09416444758597747,0.014952479439164378
215,extra_human_chem_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,42,0.7274588544672778,0.277,0.1082735263163099,-0.022901877801720767,0.19000231311136812,0.522,0.23966431493653736,-0.048490085211582934,0.46088253298694803,0.445,0.1358167096413335,-0.004716106392762441,0.26881757075750784,0.254,0.1138038978185666,-0.035421201044226656,0.15166991729665744,0.8376629950683412,0.209,0.07034663710606391,-0.03077459238322027,0.12604761311640145,0.454,0.12940209232548133,-0.06031861742095604,0.2008393472043719,0.363,0.05375920313122735,0.05072801119147103,0.10219136068792896,0.215,0.046243232302157794,-0.04806093006789357,0.06622883046987003
216,extra_mouse_T1D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.6878768284244046,0.277,0.1386160917054071,-0.027004263269992966,0.21597630710847854,0.509,0.26277398364697824,-0.06844201440486804,0.4796631781847975,0.51,0.24722869752204724,-0.03389133743001107,0.389988959776551,0.29,0.21837248091954517,-0.03549278957397076,0.23866812518534722,0.8754607518973088,0.211,0.07136459295202517,-0.03533457521478653,0.15911541590171288,0.458,0.12372114204721393,-0.04566367200008352,0.180545075171675,0.389,0.10769191282465922,-0.0063871783695967,0.10633539092615454,0.234,0.05382117031998614,-0.04403715495977561,0.11246892538543612
217,extra_human_preT2D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.7297692755412479,0.311,0.07487685249615794,-0.03410122868362958,0.19452408028045334,0.534,0.21880455576718436,-0.05560262975479074,0.4623975047108338,0.499,0.22463092497071338,-0.01802518124054197,0.31561395906821765,0.261,-0.005888098180628895,-0.05801043780420193,0.10545283082809231,0.8423901545088904,0.227,0.03633319945602185,-0.05835846210472227,0.1287806369756263,0.462,0.11350637631968352,-0.06422549382532174,0.16040309293367697,0.406,0.15442653120260422,0.042466578144900055,0.20149493083277006,0.225,-0.02639333273519527,-0.07256490110299327,-0.01705501833944648
218,extra_mouse_aged_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.6300974027312884,0.291,0.1114557073077339,-0.0030653260833793283,0.19549739594415508,0.537,0.27615408180790596,-0.06021790882344764,0.47942462349162474,0.508,0.20495508786042776,-0.0321844755711271,0.35410517578946393,0.254,0.021282183831384353,-0.055089393620382156,0.1977631935292437,0.8350587638034345,0.21,0.09033046943867541,-0.046821925486598096,0.10262641895849098,0.46,0.15599889567896313,-0.06239090432706765,0.20604044689338297,0.395,0.11742669801993871,0.011612030492593175,0.13142393682488185,0.243,-0.005762710907581776,-0.06834018722030616,0.10252503050278115
219,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,42,0.48209509262601924,0.279,0.10839486638743863,0.018124324742970228,0.16662599540288833,0.489,0.2315933407309887,-0.04332769722883362,0.4394647546071949,0.485,0.24372009525493082,-0.03399897063311662,0.378260942473438,0.298,0.11689329518973819,-0.029323225197804982,0.22467115829679535,0.7415106991668099,0.231,0.08011681857425458,-0.05905138218961713,0.14096633432959269,0.429,0.12044157115884804,-0.054256996391657084,0.17894648477183164,0.405,0.13179869206274175,0.03705544360097673,0.12288393809821532,0.294,0.0351719014712487,-0.04727433849182723,0.16133706725967412
220,extra_mouse_chem_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.6952685782218102,0.271,7.929080747327781e-05,-0.05666056357034936,0.13981983686887076,0.485,0.20614561624639965,-0.026434587701749813,0.4125112289456921,0.481,0.24018790886574465,0.00617761289219556,0.33655109695012186,0.245,-0.010498067189232609,-0.047084885405136015,0.1583310167034463,0.5770724188502051,0.187,-0.01443207946929678,-0.047573124950466575,-0.06592966065885117,0.441,0.16674151064306916,-0.026978481225656787,0.21195047421671934,0.415,0.1585625103091838,0.044875257319241135,0.11831251270139027,0.21,-0.02552249339315918,-0.05282857582178465,0.021488864165429347
221,embedding_top50_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,42,0.7995220064941673,0.29,0.07258326842396001,-0.024577674169108655,0.15028170025352222,0.468,0.18898952699550528,-0.009789753383434146,0.3788374692041632,0.469,0.192449298993885,-0.041623500285621645,0.33340212682245846,0.279,0.11227817237157296,-0.028749657010266664,0.1339851766650196,0.8619177827756664,0.219,0.027881935557734872,-0.0723076247658121,0.10269020741002303,0.443,0.14878803166651652,0.06842197928818887,0.20893264454807162,0.389,0.08392344886970023,-0.004118300420189827,0.06815006446111826,0.256,0.06069943179696749,-0.03461113148231285,0.11319635346626147
222,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,43,0.8426589566355321,0.297,0.12090842682476144,-0.03760353121150083,0.2531939814659979,0.497,0.20530001515383042,-0.021655621637726597,0.40038819515424384,0.493,0.24160907116925823,-0.00026914751347530445,0.3521027586780842,0.279,0.11231435438266327,-0.03773877449522993,0.1834493190499243,0.9506901575935565,0.286,0.09893820818291094,-0.036392126846149474,0.25670688896743205,0.453,0.16614145985162326,0.03864711968619726,0.2398586915398546,0.41,0.16333382745305783,0.0075888083891556025,0.17120065680007296,0.271,0.08750048985537931,-0.03142452730421326,0.14124980636108958
223,extra_human_preT2D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,43,0.7159132098027972,0.267,0.005261254660336853,-0.0018140402466120039,0.16232647848071982,0.491,0.20863203179091594,-0.015890913194425427,0.42919384057709337,0.486,0.24314757304902906,0.009785434811728274,0.3557482017498001,0.248,-0.003593524185725058,-0.04721895633728901,0.1621537211281912,0.6257452978161616,0.197,-0.009843644160227507,-0.04044849663266062,0.03629565558840617,0.443,0.16884150064202888,-0.004315055001450959,0.2129312298812477,0.411,0.16218424451796104,0.03129418983823368,0.10575458019495333,0.223,-0.020790003716909696,0.006579917271690975,0.059112022123558004
224,embedding_top30_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,43,0.46500009495324435,0.291,0.11612771260051903,-0.03800384413702367,0.1997578915286546,0.535,0.23119233155710792,-0.05604196676668501,0.4690216014468445,0.499,0.25366694800020384,-0.05395014947135907,0.3941527113503012,0.256,0.10762181364322815,-0.03701502024551781,0.15826590825176756,0.6717665314150789,0.214,0.09266241236461782,-0.023019138531424184,0.11918281102031231,0.462,0.1259240821441791,-0.08302298236144925,0.16702265944696215,0.403,0.10789581859315266,-0.040756005358472146,0.08764111151567905,0.243,0.05402795373720341,0.025597636306220445,0.06670040030004447
225,random_human_seed_43_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,44,0.8066827737015813,0.327,-0.0010588503053438622,0.0166300594190608,0.12928140858682316,0.412,0.09628340491888882,0.01782572945048832,0.2731837334648592,0.389,0.10667623919221654,0.006585813055904891,0.20355388172820904,0.325,-0.004872570364908401,0.008523547882883573,0.13235795781755086,0.5937460325952821,0.272,-0.004314089124906996,-0.01005926710972208,0.05957419106379899,0.322,0.07701789327851095,-0.026943995406394698,0.07373043752560415,0.309,0.042827173118573,-0.01567787949535661,-0.014924433658270404,0.291,-0.012515000552619247,-0.026114355757361932,0.04368889107654345
226,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,44,0.5716164203784688,0.315,-0.0029966322643250683,0.018817075269581804,0.060583668064852,0.382,0.049438613037505824,-0.014705522159163733,0.17938570304285587,0.394,0.0538941090462364,0.020482030537444594,0.19227525203058354,0.321,-0.0062525219216984194,0.01993195005535446,0.09750399083377674,0.5061511294962455,0.3,-0.003996849716857133,0.0011130411870476642,0.07040622248958027,0.342,0.07850589663736862,0.007627160976816143,0.10236111448456826,0.339,0.054178351120619424,0.04873811660342955,0.058136098904010974,0.309,-0.007065021922309268,0.004681609827824828,0.08202093133565902
227,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,44,0.803076167139203,0.297,0.1023340980938435,-0.024353705407576608,0.22011201201244576,0.518,0.21161220086646831,-0.055547231051743425,0.43697918810879866,0.469,0.15549237327155369,0.05599384878511917,0.26061053162339237,0.265,0.07674497124036525,-0.02986392312010456,0.1658161215351246,0.8978726848510531,0.228,0.05453940110047111,-0.021686322778095634,0.17107821189757907,0.46,0.10057056957590733,-0.026650321459961497,0.1660570180063353,0.38,0.08336785901774879,0.09288816368211221,0.12495369121707679,0.229,0.016717174851999788,-0.03602766894797996,0.08525279080586563
228,extra_human_preT2D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,43,0.718631416859464,0.267,0.005153862865866778,-0.017388567834002965,0.16229858647762072,0.491,0.20876124258482798,-0.016238247779443382,0.4288957374328597,0.485,0.2431331676163276,0.00771256447881391,0.3547025994113999,0.246,-0.003735434305140558,-0.04232941374591689,0.16208851534316834,0.6267916231561131,0.197,-0.009885972845417342,-0.03525407168683428,0.035406755045195,0.443,0.16918944574762057,0.0017618331675644465,0.21303469967052213,0.411,0.16271380423109838,0.03553881294940134,0.10553398461488717,0.221,-0.020810771218960713,0.006886766626188037,0.05878515364279484
229,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,42,0.6577181124542038,0.344,0.00014387054360359862,-0.026375788231042467,0.17037887581987504,0.384,0.10140705198333627,-0.017663661349985326,0.23950828038980887,0.371,0.08198759341014017,-0.010659532183752285,0.19540007771111972,0.35,-0.0066839103962790655,-0.013842044039281947,0.17432793181421463,0.5619348250429719,0.281,-0.006791536615683873,0.012421412290285127,-0.014884229653803292,0.352,0.038734294185615685,0.0495646499784894,0.09174590708287854,0.341,0.05277209103038777,0.039562731263949144,0.07016906246322915,0.31,-0.014241799183906423,0.009105958379759116,0.028556676950741877
230,extra_mouse_young_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,42,0.8135895841012513,0.304,0.0457779011002474,-0.04932071036712368,0.21968653107628122,0.53,0.18104005408072277,-0.11404018313687192,0.4483112809234756,0.494,0.22952362254874178,0.00010447400457053865,0.3256205721800635,0.247,-0.010031081127521132,-0.04264371998314883,0.1056063792895977,0.9270707609622384,0.258,0.017894745998867947,-0.0401698747806335,0.21127144791904978,0.465,0.11283160632275313,-0.003844297393211174,0.19557715861968425,0.401,0.14681036120387803,0.05029522911882358,0.21159001373222372,0.23,-0.021522245793608837,-0.06537776294301044,0.02763809418201046
231,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,43,0.8034034777890604,0.331,-0.0027036719229256044,-0.029295521741169627,0.14123114280346027,0.426,0.06628711334767323,0.017656855285057275,0.270412182045798,0.413,0.03662887990549047,0.01946651877873916,0.21858099495344385,0.328,-0.0089918115882125,-0.006736892120314844,0.13628303825367089,0.6526897625323921,0.279,-0.0038390839313422196,-0.019359012840876676,0.031178176797575195,0.316,0.08879508937889202,0.013322350653032479,0.08044351827150203,0.304,0.05294516806010329,-0.018942931404821242,-0.011136753237417025,0.293,-0.010559199848751066,-0.00473288682529192,0.03545997371777485
232,embedding_top100_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,43,0.5418494789659452,0.279,0.08866219669785573,-0.0363371523010301,0.1653874974874997,0.478,0.2229182896888381,-0.06330358369859826,0.3496370241818915,0.478,0.22424341881346307,-0.032062250712261875,0.31905842700649184,0.275,0.13753093813056236,-0.029748616134368897,0.1753784301531589,0.3666730948312301,0.273,0.08897772558292487,-0.033346049313250255,0.13956231372914596,0.442,0.15708131279029217,-0.035198324680327825,0.2558775470975052,0.382,0.09229987272082717,-0.03772530580075771,0.1107342376371375,0.246,0.08640761386813012,-0.02220691376703801,0.09469325452147272
233,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,42,0.8238297923554414,0.341,-0.0011367376158216973,0.020470969406400225,0.13139590259954473,0.424,0.09610755153024342,0.00895177881957526,0.24373752085972453,0.408,0.1029512188254981,0.005942354494489655,0.19890634254514913,0.343,-0.007879384993315123,0.03516171576772179,0.12942697882521983,0.8077710539416809,0.31,-0.0011994036203631028,0.007899226329463518,0.05238031026447891,0.323,0.08102231008979094,-0.026380873662470612,0.05261592806843645,0.315,0.072210431293019,-0.002254790801807451,0.039628629292069915,0.315,-0.005115601905507298,0.006914501605087429,0.05637031293003476
234,random_mouse_seed_43_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,44,0.4585151909428672,0.275,0.07849592036751593,-0.012599431280723177,0.15551659905739987,0.473,0.22182443037983726,-0.05126791890330946,0.3601797591310843,0.488,0.22698720162056302,-0.034596314301406354,0.3611326419036268,0.255,0.05814706257865154,-0.05344244815077183,0.16925279480586605,0.529373248157907,0.242,0.06389576307582591,-0.033683701781410696,0.10596040555115616,0.445,0.15637670587711558,-0.02627195884431378,0.24300116300012917,0.399,0.08616987359767339,-0.006478952363776865,0.08527390147487793,0.239,0.02493671707551197,-0.03139934287890426,0.10028378625375402
235,embedding_top50_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,42,0.7185382146904886,0.281,-0.009992954082705485,-0.03569226803854182,0.04961961395773488,0.471,0.1911703731987033,-0.028227660392479377,0.34537964859773873,0.475,0.1916673495567688,-0.025893166816967586,0.2898654286517142,0.263,-0.000631955081729456,-0.05054558392145317,0.10545868727318747,0.6814977007090328,0.221,-0.0155529973427824,-0.06657388977385593,0.012121984902442765,0.44,0.09206292689546522,0.029631809693824146,0.1985613727290414,0.37,0.07012828192726751,0.04125909695583799,0.10155720061746672,0.238,0.003349336607445752,-0.04901094409013744,0.07028797092088565
236,extra_human_preT2D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,44,0.7975239056910697,0.304,0.08636740374755973,-0.029867523809090506,0.19670730718970078,0.528,0.21727896787536932,-0.06138512845707088,0.43784002109333564,0.495,0.2022433724852259,0.07247517630978258,0.3606698280744253,0.283,0.13731775013731468,-0.027887110457781215,0.2151944696882744,0.8422564883871867,0.231,0.055022829565093516,-0.050562374259980995,0.13566073551785948,0.461,0.10718117999265828,-0.026348746280835753,0.17068534029837112,0.392,0.10629084665161274,0.12860883540074516,0.08610298112255346,0.27,0.08803675431232189,-0.026585192488287047,0.15246615471846162
